date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent
10/20/2017,@ UT Martin,3-1,4.0,0,59.0,24.0,172.0,0.203,54.0,3.0,3.0,86.0,3.0,1.0,14.0,4.0,70.0,4.0,UT Martin
10/21/2017,@ Southeast Mo. St.,3-0,3.0,0,42.0,24.0,133.0,0.135,36.0,4.0,2.0,58.0,1.0,1.0,0.0,0.0,47.0,2.0,Southeast Mo. St.
10/27/2017,Belmont,3-1,4.0,0,50.0,25.0,159.0,0.157,44.0,3.0,5.0,67.0,5.0,3.0,10.0,0.0,61.0,0.0,Belmont
10/28/2017,Tennessee St.,3-1,4.0,0,47.0,24.0,151.0,0.152,42.0,7.0,5.0,75.0,3.0,2.0,16.0,0.0,64.0,2.0,Tennessee St.
11/03/2017,@ Jacksonville St.,1-3,4.0,0,58.0,35.0,170.0,0.135,56.0,2.0,4.0,73.0,2.0,1.0,16.0,1.0,69.0,2.0,Jacksonville St.
11/04/2017,@ Tennessee Tech,3-0,3.0,0,48.0,21.0,137.0,0.197,46.0,3.0,4.0,68.0,3.0,0.0,4.0,0.0,53.0,2.0,Tennessee Tech
11/07/2017,@ Morehead St.,1-3,4.0,0,45.0,23.0,116.0,0.19,44.0,3.0,4.0,33.0,12.0,2.0,14.0,1.0,57.0,1.0,Morehead St.
11/11/2017,Murray St.,0-3,3.0,0,41.0,19.0,132.0,0.167,38.0,1.0,4.0,61.0,4.0,1.0,10.0,0.0,48.0,0.0,Murray St.
11/16/2017,"Belmont @ Clarksville, TN",3-2,5.0,0,60.0,18.0,177.0,0.237,57.0,4.0,5.0,84.0,3.0,1.0,13.0,3.0,71.5,1.0,Belmont
11/17/2017,@ Austin Peay,1-3,4.0,0,39.0,25.0,148.0,0.095,38.0,5.0,4.0,53.0,3.0,4.0,2.0,3.0,49.0,3.0,Austin Peay
