date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
09/16/2022,"Eastern Mich. @ Lynchburg, VA",3-2,5.0,54.0,28.0,160.0,0.162,51.0,12.0,7.0,64.0,87.0,6.0,2.0,24.0,6.0,14.0,80.0,2.0
09/17/2022,@ Liberty,3-1,4.0,46.0,20.0,135.0,0.193,44.0,13.0,6.0,60.0,77.0,6.0,1.0,18.0,4.0,10.0,69.0,1.0
09/17/2022,"Radford @ Lynchburg, VA",3-0,3.0,39.0,25.0,105.0,0.133,38.0,13.0,7.0,54.0,52.0,6.0,0.0,6.0,1.0,3.0,55.0,0.0
09/20/2022,UMBC,1-3,4.0,39.0,26.0,130.0,0.1,35.0,5.0,4.0,51.0,85.0,6.0,0.0,18.0,4.0,9.0,53.0,1.0
09/23/2022,South Carolina St.,3-0,3.0,40.0,12.0,71.0,0.394,37.0,10.0,9.0,35.0,33.0,4.0,0.0,12.0,0.0,6.0,56.0,1.0
09/25/2022,N.C. Central,3-2,5.0,62.0,16.0,154.0,0.299,58.0,14.0,6.0,66.0,72.0,6.0,0.0,9.0,3.0,4.5,80.5,2.0
09/30/2022,Morgan St.,3-0,3.0,39.0,12.0,86.0,0.314,38.0,8.0,10.0,40.0,40.0,2.0,0.0,18.0,0.0,9.0,56.0,1.0
10/07/2022,Norfolk St.,3-0,3.0,37.0,13.0,95.0,0.253,36.0,6.0,13.0,52.0,47.0,5.0,1.0,6.0,0.0,4.0,47.0,2.0
10/09/2022,@ Howard,1-3,4.0,43.0,20.0,114.0,0.202,37.0,5.0,4.0,36.0,82.0,12.0,1.0,4.0,5.0,3.0,51.0,2.0
10/14/2022,@ UMES,3-1,4.0,45.0,24.0,121.0,0.174,35.0,11.0,9.0,52.0,67.0,6.0,5.0,8.0,9.0,9.0,65.0,4.0
10/16/2022,Delaware St.,3-2,5.0,47.0,28.0,157.0,0.121,43.0,5.0,9.0,67.0,92.0,9.0,1.0,23.0,1.0,12.5,64.5,0.0
10/21/2022,@ South Carolina St.,3-0,3.0,34.0,13.0,68.0,0.309,28.0,14.0,8.0,32.0,0.0,1.0,1.0,2.0,0.0,2.0,50.0,1.0
10/23/2022,@ N.C. Central,3-2,5.0,66.0,27.0,178.0,0.219,63.0,7.0,9.0,91.0,0.0,8.0,1.0,14.0,2.0,8.0,81.0,1.0
10/28/2022,@ Norfolk St.,3-2,5.0,59.0,28.0,160.0,0.194,57.0,8.0,15.0,67.0,92.0,8.0,1.0,22.0,1.0,12.0,79.0,2.0
10/30/2022,Howard,3-0,3.0,41.0,15.0,99.0,0.263,34.0,4.0,7.0,41.0,44.0,2.0,1.0,14.0,2.0,8.0,53.0,0.0
11/04/2022,UMES,3-0,3.0,39.0,7.0,87.0,0.368,33.0,14.0,5.0,38.0,44.0,2.0,1.0,12.0,0.0,7.0,60.0,1.0
11/06/2022,@ Delaware St.,2-3,5.0,54.0,28.0,163.0,0.16,51.0,9.0,9.0,71.0,100.0,14.0,3.0,8.0,0.0,7.0,70.0,0.0
11/11/2022,@ Morgan St.,3-0,3.0,38.0,19.0,103.0,0.184,31.0,9.0,11.0,37.0,56.0,5.0,2.0,2.0,0.0,3.0,50.0,2.0
11/18/2022,"South Carolina St. @ Dover, DE",3-0,3.0,34.0,8.0,63.0,0.413,34.0,22.0,8.0,29.0,30.0,2.0,1.0,14.0,1.0,8.0,64.0,1.0
11/19/2022,"UMES @ Dover, DE",3-2,5.0,60.0,34.0,175.0,0.149,52.0,9.0,13.0,77.0,81.0,5.0,0.0,12.0,1.0,6.0,75.0,1.0
11/20/2022,Delaware St.,1-3,4.0,35.0,28.0,129.0,0.054,32.0,5.0,7.0,48.0,87.0,5.0,0.0,8.0,0.0,4.0,44.0,0.0
12/02/2022,@ Wake Forest,2-3,5.0,61.0,32.0,174.0,0.167,55.0,9.0,12.0,60.0,106.0,6.0,1.0,18.0,5.0,10.0,80.0,0.0
