date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
09/23/2022,Louisiana,0-3,3.0,33.0,20.0,106.0,0.123,29.0,0.0,11.0,44.0,65.0,5.0,2.0,4.0,0.0,4.0,37.0,1.0
09/30/2022,@ Southern Miss.,2-3,5.0,69.0,25.0,154.0,0.286,63.0,6.0,15.0,60.0,99.0,8.0,1.0,22.0,2.0,12.0,87.0,0.0
10/01/2022,@ Southern Miss.,3-0,3.0,52.0,9.0,118.0,0.364,48.0,0.0,8.0,52.0,56.0,4.0,4.0,6.0,3.0,7.0,59.0,0.0
10/06/2022,Marshall,3-1,4.0,60.0,24.0,145.0,0.248,57.0,10.0,9.0,67.0,75.0,3.0,2.0,6.0,2.0,5.0,75.0,0.0
10/07/2022,Marshall,3-0,3.0,41.0,16.0,106.0,0.236,40.0,9.0,9.0,50.0,55.0,4.0,2.0,2.0,1.0,3.0,53.0,1.0
10/14/2022,@ Arkansas St.,3-1,4.0,63.0,37.0,182.0,0.143,60.0,10.0,8.0,93.0,91.0,4.0,4.0,8.0,1.0,8.0,81.0,1.0
10/15/2022,@ Arkansas St.,3-0,3.0,51.0,16.0,103.0,0.34,50.0,3.0,12.0,45.0,57.0,4.0,3.0,0.0,2.0,3.0,57.0,0.0
10/21/2022,ULM,3-0,3.0,45.0,10.0,108.0,0.324,43.0,6.0,6.0,44.0,54.0,6.0,5.0,6.0,3.0,8.0,59.0,1.0
10/22/2022,ULM,3-0,3.0,47.0,14.0,100.0,0.33,47.0,7.0,11.0,45.0,52.0,2.0,4.0,14.0,1.0,11.0,65.0,0.0
10/28/2022,South Alabama,3-2,5.0,69.0,24.0,158.0,0.285,66.0,3.0,10.0,70.0,77.0,2.0,1.0,2.0,0.0,2.0,74.0,0.0
10/29/2022,South Alabama,3-1,4.0,59.0,22.0,154.0,0.24,54.0,5.0,15.0,62.0,79.0,4.0,2.0,8.0,1.0,6.0,70.0,0.0
11/04/2022,@ Texas St.,1-3,4.0,48.0,27.0,127.0,0.165,44.0,7.0,9.0,44.0,86.0,10.0,4.0,4.0,2.0,6.0,61.0,0.0
11/05/2022,@ Texas St.,1-3,4.0,35.0,27.0,118.0,0.068,31.0,4.0,7.0,46.0,83.0,11.0,5.0,6.0,0.0,8.0,47.0,0.0
11/11/2022,@ Ga. Southern,2-3,5.0,64.0,30.0,176.0,0.193,59.0,5.0,18.0,83.0,93.0,9.0,1.0,6.0,2.0,4.0,73.0,1.0
11/12/2022,@ Ga. Southern,3-1,4.0,57.0,27.0,159.0,0.189,55.0,4.0,11.0,67.0,79.0,6.0,0.0,24.0,2.0,12.0,73.0,0.0
11/18/2022,"Arkansas St. @ Foley, AL",3-2,5.0,65.0,20.0,161.0,0.28,61.0,6.0,7.0,67.0,93.0,6.0,1.0,18.0,5.0,10.0,81.0,2.0
11/19/2022,"James Madison @ Foley, AL",2-3,5.0,73.0,35.0,168.0,0.226,70.0,7.0,5.0,63.0,97.0,11.0,0.0,20.0,2.0,10.0,90.0,1.0
12/01/2022,UT Martin,0-3,3.0,49.0,21.0,131.0,0.214,46.0,3.0,6.0,47.0,72.0,4.0,0.0,4.0,1.0,2.0,54.0,0.0
