date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
09/17/2022,"Valparaiso @ San Antonio, TX",0-3,3.0,40.0,17.0,132.0,0.174,38.0,1.0,4.0,73.0,69.0,5.0,2.0,8.0,1.0,6.0,47.0,1.0
09/22/2022,Southeastern La.,3-0,3.0,41.0,20.0,111.0,0.189,39.0,1.0,5.0,50.0,63.0,4.0,3.0,4.0,0.0,5.0,47.0,0.0
09/24/2022,Nicholls,3-2,5.0,64.0,32.0,170.0,0.188,60.0,8.0,4.0,83.0,96.0,5.0,3.0,8.0,0.0,7.0,79.0,0.0
09/27/2022,Tex. A&M-Commerce,3-1,4.0,56.0,23.0,144.0,0.229,51.0,3.0,5.0,65.0,73.0,4.0,2.0,18.0,2.0,11.0,70.0,0.0
09/29/2022,@ Lamar University,3-1,4.0,49.0,20.0,133.0,0.218,47.0,4.0,4.0,67.0,73.0,10.0,4.0,10.0,2.0,9.0,62.0,0.0
10/01/2022,@ Northwestern St.,3-1,4.0,63.0,28.0,179.0,0.196,50.0,5.0,5.0,73.0,88.0,5.0,2.0,8.0,1.0,6.0,74.0,0.0
10/06/2022,@ UIW,1-3,4.0,52.0,29.0,147.0,0.156,51.0,4.0,7.0,75.0,88.0,11.0,4.0,14.0,4.0,11.0,67.0,1.0
10/08/2022,McNeese,3-0,3.0,50.0,12.0,123.0,0.309,42.0,5.0,6.0,48.0,62.0,5.0,0.0,10.0,0.0,5.0,60.0,0.0
10/13/2022,@ A&M-Corpus Christi,0-3,3.0,31.0,13.0,115.0,0.157,25.0,1.0,4.0,58.0,66.0,7.0,3.0,12.0,1.0,9.0,41.0,0.0
10/15/2022,New Orleans,3-1,4.0,57.0,25.0,167.0,0.192,49.0,8.0,6.0,82.0,78.0,4.0,2.0,18.0,0.0,11.0,76.0,0.0
10/20/2022,@ Nicholls,3-2,5.0,75.0,24.0,176.0,0.29,68.0,9.0,7.0,101.0,91.0,13.0,1.0,18.0,0.0,10.0,94.0,1.0
10/22/2022,@ Southeastern La.,0-3,3.0,42.0,16.0,122.0,0.213,39.0,2.0,5.0,61.0,69.0,6.0,0.0,12.0,3.0,6.0,50.0,4.0
10/27/2022,Northwestern St.,3-0,3.0,42.0,11.0,93.0,0.333,36.0,3.0,4.0,47.0,42.0,2.0,5.0,16.0,0.0,13.0,58.0,0.0
10/29/2022,Lamar University,3-0,3.0,51.0,7.0,98.0,0.449,44.0,5.0,1.0,55.0,48.0,5.0,0.0,2.0,4.0,1.0,57.0,0.0
11/01/2022,@ McNeese,2-3,5.0,65.0,27.0,208.0,0.183,59.0,4.0,5.0,93.0,105.0,5.0,2.0,22.0,5.0,13.0,82.0,2.0
11/03/2022,UIW,3-2,5.0,72.0,16.0,191.0,0.293,68.0,4.0,13.0,89.0,89.0,3.0,3.0,20.0,0.0,13.0,89.0,0.0
11/05/2022,A&M-Corpus Christi,3-1,4.0,57.0,23.0,183.0,0.186,52.0,5.0,6.0,69.0,92.0,5.0,3.0,12.0,0.0,9.0,71.0,0.0
11/10/2022,@ Tex. A&M-Commerce,3-2,5.0,65.0,25.0,211.0,0.19,64.0,7.0,5.0,108.0,92.0,5.0,3.0,8.0,1.0,7.0,79.0,2.0
11/12/2022,@ New Orleans,3-0,3.0,36.0,16.0,116.0,0.172,34.0,3.0,3.0,54.0,56.0,1.0,4.0,4.0,6.0,6.0,45.0,3.0
11/19/2022,"Northwestern St. @ Hammond, LA",3-1,4.0,58.0,34.0,188.0,0.128,53.0,5.0,7.0,81.0,83.0,3.0,2.0,14.0,3.0,9.0,72.0,1.0
11/20/2022,Southeastern La.,1-3,4.0,53.0,13.0,151.0,0.265,47.0,4.0,6.0,53.0,86.0,8.0,1.0,14.0,5.0,8.0,65.0,2.0
12/02/2022,@ UTRGV,1-3,4.0,60.0,25.0,182.0,0.192,57.0,3.0,6.0,82.0,87.0,2.0,3.0,6.0,0.0,6.0,69.0,0.0
